# Raman tensor in 10^(-30) Cm^2/V
# mode: 87   phonon freq: 269.544951
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
21.24071+0.00000j -1.333e-01-3.998e-01j 0.000e+00-1.333e-01j 2.073e+00-1.333e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.054e+00+0.000e+00j 5.143e+00+0.000e+00j
21.25022+0.00000j -1.398e-01-4.194e-01j 0.000e+00-1.398e-01j 8.333e-01-1.398e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.348e+00+0.000e+00j 2.378e+00+0.000e+00j
21.25972+0.00000j 1.442e-01-2.401e-02j 1.442e-01-1.442e-01j 5.527e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.022e-01+0.000e+00j 1.779e+00+0.000e+00j
21.26923+0.00000j 1.442e-01+1.222e+00j 1.442e-01-1.442e-01j 1.799e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.035e+00+0.000e+00j 5.450e+00+0.000e+00j
21.27874+0.00000j 1.413e-01+1.515e+00j -4.106e-01-1.413e-01j 2.632e+00-1.413e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.609e+00+0.000e+00j 7.210e+00+0.000e+00j
21.28825+0.00000j 1.347e-01+2.945e-01j -1.657e+00-1.347e-01j 2.625e+00-1.347e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.302e+00+0.000e+00j 6.445e+00+0.000e+00j
21.29776+0.00000j 2.621e-01-5.243e-01j -2.359e+00-1.311e-01j 2.078e+00-2.621e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.486e+00+0.000e+00j 6.552e+00+0.000e+00j
21.30726+0.00000j 2.621e-01-5.243e-01j -2.359e+00-1.311e-01j 8.314e-01-2.621e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.197e+00+0.000e+00j 5.624e+00+0.000e+00j
21.31677+0.00000j -1.461e-01-5.329e-01j -1.811e+00+0.000e+00j 6.790e-01-2.665e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.175e+00+0.000e+00j 4.585e+00+0.000e+00j
21.32628+0.00000j -1.373e+00-5.590e-01j -5.585e-01+0.000e+00j 1.932e+00-2.795e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.272e+00+0.000e+00j 5.165e+00+0.000e+00j
21.33579+0.00000j -1.510e+00-4.325e-01j 1.442e-01-1.442e-01j 2.634e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.126e+00+0.000e+00j 6.491e+00+0.000e+00j
21.34530+0.00000j -2.637e-01-4.325e-01j 1.442e-01-1.442e-01j 2.634e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.864e+00+0.000e+00j 6.536e+00+0.000e+00j
21.35480+0.00000j 2.673e-02-2.883e-01j 1.442e-01+0.000e+00j 2.779e+00-2.883e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.833e+00+0.000e+00j 7.050e+00+0.000e+00j
21.36431+0.00000j -1.219e+00-2.883e-01j 1.442e-01+0.000e+00j 2.779e+00-2.883e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.995e+00+0.000e+00j 6.637e+00+0.000e+00j
21.37382+0.00000j -1.925e+00-2.826e-01j -2.666e-01-1.413e-01j 2.773e+00-6.904e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.878e+00+0.000e+00j 7.164e+00+0.000e+00j
21.38333+0.00000j -1.951e+00-2.695e-01j -1.519e+00-1.348e-01j 2.760e+00-1.924e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.830e+00+0.000e+00j 9.052e+00+0.000e+00j
21.39284+0.00000j -1.966e+00-2.621e-01j -1.818e+00+0.000e+00j 2.752e+00-2.211e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.206e+00+0.000e+00j 9.653e+00+0.000e+00j
21.40234+0.00000j -1.966e+00-2.621e-01j -5.720e-01+0.000e+00j 2.752e+00-9.652e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.062e+00+0.000e+00j 7.361e+00+0.000e+00j
21.41185+0.00000j -1.414e+00+0.000e+00j 1.332e-01+0.000e+00j 2.347e+00-5.431e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.694e+00+0.000e+00j 5.843e+00+0.000e+00j
21.42136+0.00000j -1.420e-01+0.000e+00j 1.397e-01+0.000e+00j 1.120e+00-1.789e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.006e+00+0.000e+00j 5.185e+00+0.000e+00j
21.43087+0.00000j 5.767e-01-1.442e-01j 1.442e-01+0.000e+00j 2.883e-01-2.089e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.909e+00+0.000e+00j 5.595e+00+0.000e+00j
21.44038+0.00000j 5.767e-01-1.442e-01j 1.442e-01+0.000e+00j 2.883e-01-8.431e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.229e+00+0.000e+00j 2.943e+00+0.000e+00j
21.44988+0.00000j 2.944e-02+1.442e-01j 1.442e-01-1.442e-01j 2.883e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.170e-01+0.000e+00j 1.066e+00+0.000e+00j
21.45939+0.00000j -1.217e+00+1.442e-01j 1.442e-01-1.442e-01j 2.883e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.075e+00+0.000e+00j 2.803e+00+0.000e+00j
21.46890+0.00000j -1.520e+00+0.000e+00j 1.413e-01+0.000e+00j 2.826e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.455e+00+0.000e+00j 3.470e+00+0.000e+00j
21.47841+0.00000j -2.998e-01+0.000e+00j 1.348e-01+0.000e+00j 2.695e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.289e-01+0.000e+00j 8.630e-01+0.000e+00j
21.48791+0.00000j 3.932e-01+2.621e-01j 1.311e-01+0.000e+00j 6.694e-01-1.311e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.217e-01+0.000e+00j 2.389e+00+0.000e+00j
21.49742+0.00000j 3.932e-01+2.621e-01j 1.311e-01+0.000e+00j 1.916e+00-1.311e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.411e+00+0.000e+00j 5.258e+00+0.000e+00j
21.50693+0.00000j 3.996e-01+1.332e-01j 1.332e-01+0.000e+00j 2.757e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.542e+00+0.000e+00j 7.270e+00+0.000e+00j
21.51644+0.00000j 4.192e-01+1.397e-01j 1.397e-01+0.000e+00j 2.770e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.544e+00+0.000e+00j 7.331e+00+0.000e+00j
21.52595+0.00000j 1.442e-01+2.883e-01j 1.442e-01+0.000e+00j 2.236e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.986e+00+0.000e+00j 5.780e+00+0.000e+00j
21.53545+0.00000j 1.442e-01+2.883e-01j 1.442e-01+0.000e+00j 9.900e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.264e+00+0.000e+00j 2.802e+00+0.000e+00j
21.54496+0.00000j -2.562e-01-2.562e-01j -2.562e-01+0.000e+00j 6.887e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.373e+00+0.000e+00j 1.775e+00+0.000e+00j
21.55447+0.00000j -1.502e+00-1.502e+00j -1.502e+00+0.000e+00j 1.935e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.268e+00+0.000e+00j 7.061e+00+0.000e+00j
21.56398+0.00000j -1.946e+00-1.805e+00j -2.349e+00+0.000e+00j 2.229e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 6.714e+00+0.000e+00j 9.230e+00+0.000e+00j
21.57349+0.00000j -7.069e-01-5.721e-01j -2.355e+00+0.000e+00j 9.764e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.160e+00+0.000e+00j 6.219e+00+0.000e+00j
21.58299+0.00000j 0.000e+00+0.000e+00j -2.357e+00+0.000e+00j 6.688e-01-1.332e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.898e+00+0.000e+00j 5.461e+00+0.000e+00j
21.59250+0.00000j 0.000e+00+0.000e+00j -2.351e+00+0.000e+00j 1.921e+00-1.397e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.245e+00+0.000e+00j 6.112e+00+0.000e+00j
21.60201+0.00000j 0.000e+00+0.000e+00j -2.346e+00-1.442e-01j 2.241e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.622e+00+0.000e+00j 6.500e+00+0.000e+00j
21.61152+0.00000j 0.000e+00+0.000e+00j -2.346e+00-1.442e-01j 9.948e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.207e+00+0.000e+00j 5.454e+00+0.000e+00j
21.62103+0.00000j 0.000e+00+0.000e+00j -2.346e+00+0.000e+00j 6.839e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.898e+00+0.000e+00j 5.435e+00+0.000e+00j
21.63053+0.00000j 0.000e+00+0.000e+00j -2.346e+00+0.000e+00j 1.930e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.249e+00+0.000e+00j 6.115e+00+0.000e+00j
21.64004+0.00000j 0.000e+00-1.442e-01j -2.346e+00+0.000e+00j 2.237e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.617e+00+0.000e+00j 6.494e+00+0.000e+00j
21.64955+0.00000j 0.000e+00-1.442e-01j -2.346e+00+0.000e+00j 9.906e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.202e+00+0.000e+00j 5.453e+00+0.000e+00j
21.65906+0.00000j 1.413e-01-1.413e-01j -2.349e+00+0.000e+00j 1.413e-01-1.413e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.527e+00+0.000e+00j 5.576e+00+0.000e+00j
21.66857+0.00000j 1.348e-01-1.348e-01j -2.355e+00+0.000e+00j 1.348e-01-1.348e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.527e+00+0.000e+00j 5.597e+00+0.000e+00j
21.67807+0.00000j 1.332e-01-1.332e-01j -1.824e+00+0.000e+00j 6.660e-01-1.332e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.217e+00+0.000e+00j 4.188e+00+0.000e+00j
21.68758+0.00000j 1.397e-01-1.397e-01j -5.715e-01+0.000e+00j 1.919e+00-1.397e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.148e+00+0.000e+00j 4.566e+00+0.000e+00j
21.69709+0.00000j 2.883e-01-1.442e-01j 1.442e-01+0.000e+00j 2.244e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.880e+00+0.000e+00j 5.916e+00+0.000e+00j
21.70660+0.00000j 2.883e-01-1.442e-01j 1.442e-01+0.000e+00j 9.975e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.137e+00+0.000e+00j 2.934e+00+0.000e+00j
21.71611+0.00000j 2.883e-01-1.442e-01j 1.442e-01+0.000e+00j 6.812e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.107e-01+0.000e+00j 2.255e+00+0.000e+00j
21.72561+0.00000j 2.883e-01-1.442e-01j 1.442e-01+0.000e+00j 1.927e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.435e+00+0.000e+00j 5.172e+00+0.000e+00j
21.73512+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 2.779e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.731e+00+0.000e+00j 7.085e+00+0.000e+00j
21.74463+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 2.779e+00-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.731e+00+0.000e+00j 7.085e+00+0.000e+00j
21.75414+0.00000j 2.827e-01+0.000e+00j 1.413e-01+0.000e+00j 2.773e+00-1.413e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.631e+00+0.000e+00j 7.191e+00+0.000e+00j
21.76364+0.00000j 2.696e-01+0.000e+00j 1.348e-01+0.000e+00j 2.760e+00-1.348e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.626e+00+0.000e+00j 7.139e+00+0.000e+00j
21.77315+0.00000j 1.332e-01+0.000e+00j 1.332e-01+0.000e+00j 2.757e+00-1.332e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.715e+00+0.000e+00j 6.994e+00+0.000e+00j
21.78266+0.00000j 1.397e-01+0.000e+00j 1.397e-01+0.000e+00j 2.770e+00-1.397e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.725e+00+0.000e+00j 7.039e+00+0.000e+00j
21.79217+0.00000j 1.442e-01+0.000e+00j 1.442e-01+0.000e+00j 2.391e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.177e+00+0.000e+00j 6.114e+00+0.000e+00j
21.80168+0.00000j 1.442e-01+0.000e+00j 1.442e-01+0.000e+00j 1.144e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.415e+00+0.000e+00j 3.084e+00+0.000e+00j
21.81118+0.00000j 1.442e-01+0.000e+00j 1.442e-01+0.000e+00j 2.883e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+0.000e+00j 1.135e+00+0.000e+00j
21.82069+0.00000j 1.442e-01+0.000e+00j 1.442e-01+0.000e+00j 2.883e-01-1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+0.000e+00j 1.135e+00+0.000e+00j
21.83020+0.00000j 1.442e-01-1.442e-01j 1.442e-01+1.442e-01j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.078e-01+0.000e+00j 1.153e+00+0.000e+00j
21.83971+0.00000j 1.442e-01-1.442e-01j 1.442e-01+1.442e-01j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.078e-01+0.000e+00j 1.153e+00+0.000e+00j
21.84922+0.00000j 1.434e-01+0.000e+00j 1.434e-01+0.000e+00j 2.868e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.028e-01+0.000e+00j 1.073e+00+0.000e+00j
21.85872+0.00000j 1.434e-01+0.000e+00j 1.434e-01+0.000e+00j 2.868e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.028e-01+0.000e+00j 1.073e+00+0.000e+00j
21.86823+0.00000j 1.442e-01-1.442e-01j 1.442e-01+1.442e-01j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.078e-01+0.000e+00j 1.153e+00+0.000e+00j
21.87774+0.00000j 1.442e-01-1.442e-01j 1.442e-01+1.442e-01j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.078e-01+0.000e+00j 1.153e+00+0.000e+00j
21.88725+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+0.000e+00j 1.135e+00+0.000e+00j
21.89676+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+0.000e+00j 1.135e+00+0.000e+00j
21.90626+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+0.000e+00j 1.135e+00+0.000e+00j
21.91577+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.883e-01+0.000e+00j 1.135e+00+0.000e+00j
21.92528+0.00000j 1.414e-01-1.414e-01j 0.000e+00+1.414e-01j 6.722e-01+1.414e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.558e-01+0.000e+00j 1.869e+00+0.000e+00j
21.93479+0.00000j 1.349e-01-1.349e-01j 0.000e+00+1.349e-01j 1.905e+00+1.349e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.632e+00+0.000e+00j 4.814e+00+0.000e+00j
21.94430+0.00000j -2.564e-01-1.331e-01j 1.331e-01+0.000e+00j 2.756e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.018e+00+0.000e+00j 6.686e+00+0.000e+00j
21.95380+0.00000j -1.490e+00-1.396e-01j 1.396e-01+0.000e+00j 2.770e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.268e+00+0.000e+00j 6.617e+00+0.000e+00j
21.96331+0.00000j -1.821e+00+0.000e+00j 0.000e+00+1.442e-01j 2.254e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.005e+00+0.000e+00j 5.839e+00+0.000e+00j
21.97282+0.00000j -5.752e-01+0.000e+00j 0.000e+00+1.442e-01j 1.008e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.973e+00+0.000e+00j 2.426e+00+0.000e+00j
21.98233+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 6.710e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 7.724e-01+0.000e+00j 1.983e+00+0.000e+00j
21.99184+0.00000j 1.442e-01-1.442e-01j 1.442e-01+0.000e+00j 1.917e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.516e+00+0.000e+00j 4.972e+00+0.000e+00j
22.00134+0.00000j -2.405e-01-1.442e-01j 0.000e+00+0.000e+00j 2.250e+00-3.847e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.398e+00+0.000e+00j 5.458e+00+0.000e+00j
22.01085+0.00000j -1.487e+00-1.442e-01j 0.000e+00+0.000e+00j 1.004e+00-1.631e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.783e+00+0.000e+00j 5.510e+00+0.000e+00j
22.02036+0.00000j -1.819e+00-1.434e-01j 1.434e-01+1.434e-01j 6.716e-01-1.962e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.261e+00+0.000e+00j 6.356e+00+0.000e+00j
22.02987+0.00000j -5.790e-01-1.434e-01j 1.434e-01+1.434e-01j 1.911e+00-7.224e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.319e+00+0.000e+00j 4.867e+00+0.000e+00j
22.03937+0.00000j -2.316e-01-1.442e-01j 0.000e+00+0.000e+00j 2.259e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.376e+00+0.000e+00j 5.382e+00+0.000e+00j
22.04888+0.00000j -1.478e+00-1.442e-01j 0.000e+00+0.000e+00j 1.013e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.074e+00+0.000e+00j 3.660e+00+0.000e+00j
22.05839+0.00000j -1.824e+00-1.442e-01j 0.000e+00+0.000e+00j 6.662e-01+1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.178e+00+0.000e+00j 4.235e+00+0.000e+00j
22.06790+0.00000j -5.779e-01-1.442e-01j 0.000e+00+0.000e+00j 1.912e+00+1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.212e+00+0.000e+00j 4.437e+00+0.000e+00j
22.07741+0.00000j 2.883e-01-1.442e-01j 0.000e+00+0.000e+00j 2.634e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.545e+00+0.000e+00j 6.731e+00+0.000e+00j
22.08691+0.00000j 2.883e-01-1.442e-01j 0.000e+00+0.000e+00j 2.634e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.545e+00+0.000e+00j 6.731e+00+0.000e+00j
22.09642+0.00000j 2.883e-01-1.442e-01j 1.442e-01+0.000e+00j 2.252e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.892e+00+0.000e+00j 5.937e+00+0.000e+00j
22.10593+0.00000j 2.883e-01-1.442e-01j 1.442e-01+0.000e+00j 1.006e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.149e+00+0.000e+00j 2.955e+00+0.000e+00j
22.11544+0.00000j 2.868e-01-1.434e-01j 0.000e+00+0.000e+00j 1.434e-01-3.820e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 5.890e-01+0.000e+00j 1.414e+00+0.000e+00j
22.12495+0.00000j 2.868e-01-1.434e-01j 0.000e+00+0.000e+00j 1.434e-01-1.622e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.227e+00+0.000e+00j 4.197e+00+0.000e+00j
22.13445+0.00000j -8.468e-02-1.442e-01j 0.000e+00+0.000e+00j 1.442e-01-1.973e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.709e+00+0.000e+00j 4.974e+00+0.000e+00j
22.14396+0.00000j -1.331e+00-1.442e-01j 0.000e+00+0.000e+00j 1.442e-01-7.269e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.204e+00+0.000e+00j 3.701e+00+0.000e+00j
22.15347+0.00000j -1.683e+00+0.000e+00j 1.442e-01+0.000e+00j 1.442e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.583e+00+0.000e+00j 3.922e+00+0.000e+00j
22.16298+0.00000j -4.365e-01+0.000e+00j 1.442e-01+0.000e+00j 1.442e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.211e-01+0.000e+00j 9.860e-01+0.000e+00j
22.17249+0.00000j 2.883e-01+0.000e+00j 0.000e+00-1.442e-01j 1.442e-01+1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.994e-01+0.000e+00j 9.778e-01+0.000e+00j
22.18199+0.00000j 2.883e-01+0.000e+00j 0.000e+00-1.442e-01j 1.442e-01+1.442e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.994e-01+0.000e+00j 9.778e-01+0.000e+00j
22.19150+0.00000j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 1.442e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.531e-01+0.000e+00j 8.887e-01+0.000e+00j
22.20101+0.00000j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 1.442e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.531e-01+0.000e+00j 8.887e-01+0.000e+00j
22.21052+0.00000j 2.868e-01+0.000e+00j 1.434e-01+0.000e+00j 1.434e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.028e-01+0.000e+00j 1.073e+00+0.000e+00j
22.22003+0.00000j 2.868e-01+0.000e+00j 1.434e-01+0.000e+00j 1.434e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.028e-01+0.000e+00j 1.073e+00+0.000e+00j
22.22953+0.00000j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 5.145e-01-3.703e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 8.205e-01+0.000e+00j 1.872e+00+0.000e+00j
22.23904+0.00000j 2.883e-01+0.000e+00j 0.000e+00+0.000e+00j 1.761e+00-1.616e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.252e+00+0.000e+00j 6.067e+00+0.000e+00j
